Churn,Support_Calls,Total_Spend,Payment_Delay,Contract_Length=Monthly
1,7,999.00,6,1
1,9,104.00,6,1
1,9,578.00,10,0
1,6,879.00,16,0
1,3,414.00,23,1
1,3,331.00,27,0
1,7,329.00,18,0
1,6,312.00,28,0
1,4,421.00,24,0
1,7,286.00,11,0
1,4,789.00,17,0
1,4,851.00,23,1
1,1,152.00,14,1
1,0,386.00,30,0
1,8,889.00,30,0
1,6,636.00,9,0
0,1,568.00,3,0
0,1,733.00,16,0
1,8,955.00,24,0
1,8,873.00,7,0
1,9,568.00,23,0
1,8,415.00,28,0
1,3,237.00,30,1
1,0,123.00,28,0
1,4,577.00,0,0
1,1,824.00,10,1
1,9,990.00,11,0
1,0,203.00,12,1
1,6,687.00,17,1
1,0,624.00,28,1
0,1,650.00,10,0
1,3,457.00,30,0
1,3,502.00,4,0
1,10,452.00,0,0
1,3,392.00,27,1
1,5,756.00,18,1
1,8,713.00,30,0
1,0,331.00,7,0
1,4,863.00,0,0
1,6,106.00,24,0
1,10,673.00,6,0
1,1,841.00,27,0
1,8,712.00,2,0
1,3,461.00,6,0
1,6,825.00,1,0
1,2,912.00,0,0
1,8,484.00,17,1
1,4,601.00,22,0
1,10,325.00,10,0
0,1,926.00,6,0
1,6,506.00,19,0
1,1,843.00,8,1
1,1,931.00,23,0
1,7,349.00,7,1
1,4,291.00,8,0
1,10,554.00,26,0
1,9,425.00,7,0
1,1,569.00,0,1
1,0,612.00,23,0
1,2,335.00,4,0
1,8,684.00,10,1
1,1,348.00,30,1
1,4,307.00,12,0
1,6,547.00,26,1
1,2,977.00,2,0
1,5,104.00,15,1
1,4,256.00,1,0
1,4,405.00,15,1
1,0,273.00,7,0
1,6,990.00,6,1
1,0,837.00,12,1
1,2,624.00,5,0
1,10,462.00,26,0
1,6,439.00,1,1
1,5,250.00,9,1
1,7,738.00,1,0
1,5,627.00,8,0
1,10,707.00,29,0
1,2,703.00,24,0
1,10,920.00,19,0
1,9,783.00,22,0
1,6,631.00,27,1
1,1,864.00,21,0
1,5,492.00,14,1
1,6,938.00,2,1
1,8,213.00,29,0
1,6,209.00,28,0
1,0,769.00,7,0
1,4,305.00,20,0
1,6,709.00,17,0
1,2,556.00,11,0
1,0,185.00,2,0
1,10,555.00,6,0
1,0,316.00,4,0
1,4,619.00,14,0
1,3,579.00,15,0
1,0,436.00,14,0
1,0,824.00,30,0
1,3,448.00,13,0
1,7,661.00,13,1
1,2,422.00,19,0
1,2,726.00,20,1
1,7,622.00,6,1
1,5,474.00,11,0
1,2,829.00,2,0
1,7,588.00,16,0
1,2,863.00,29,1
1,2,844.00,19,1
1,7,631.00,22,0
1,9,359.00,0,0
1,1,383.00,18,0
1,10,789.00,25,0
1,2,763.00,9,1
1,8,166.00,6,0
1,10,551.00,29,0
1,0,861.00,23,1
1,2,104.00,25,0
1,2,813.00,25,0
1,3,646.00,18,1
1,7,281.00,1,1
1,3,210.00,11,1
1,1,564.00,26,1
0,0,708.00,1,0
1,7,694.00,20,0
1,8,533.00,12,0
1,2,117.00,5,0
1,2,771.00,22,1
1,4,711.00,22,0
1,7,878.00,17,0
1,2,122.00,7,1
1,4,744.00,2,0
1,3,139.00,27,1
1,7,328.00,11,0
1,3,943.00,17,0
1,8,230.00,20,1
1,4,794.00,16,0
1,1,641.00,2,1
1,7,550.00,14,1
0,3,643.00,13,0
1,1,731.00,1,0
1,6,144.00,7,0
1,3,200.00,4,0
1,4,200.00,1,0
1,4,161.00,21,0
1,5,958.00,19,1
0,0,836.00,8,0
1,7,351.00,13,0
1,5,569.00,9,0
1,6,217.00,11,1
1,5,782.00,9,0
1,10,432.00,19,0
1,5,621.00,20,0
1,9,208.00,6,0
0,2,765.00,17,0
1,2,889.00,0,0
1,1,606.00,18,0
1,6,441.00,2,0
1,3,279.00,13,0
1,6,208.00,21,0
1,1,995.00,0,1
1,5,428.00,18,0
1,6,113.00,10,1
1,3,418.00,5,0
1,2,390.00,11,1
1,9,871.00,3,0
1,3,878.00,6,1
1,1,762.00,14,1
1,6,957.00,7,0
1,6,385.00,30,0
0,0,629.00,5,0
0,3,926.00,20,0
1,5,509.00,29,0
1,9,282.00,2,0
0,3,591.00,12,0
1,5,522.00,13,0
1,0,955.00,7,0
1,4,744.00,15,1
1,4,154.00,19,0
1,8,672.00,4,0
1,10,752.00,10,0
1,8,802.00,1,0
1,10,917.00,4,1
1,10,745.00,7,0
1,9,614.00,5,0
1,1,324.00,20,0
1,5,199.00,11,0
1,5,800.00,6,1
1,2,280.00,0,0
1,0,718.00,21,0
1,1,994.00,8,0
1,8,806.00,11,0
1,5,476.00,24,1
1,2,344.00,12,0
1,6,739.00,0,1
1,8,929.00,2,0
1,9,769.00,11,1
1,5,252.00,3,1
1,1,407.00,22,0
1,9,920.00,20,1
1,9,367.00,28,0
1,8,601.00,16,0
1,1,555.00,28,0
1,1,464.00,22,0
1,2,650.00,20,0
1,1,820.00,2,1
1,10,245.00,27,1
1,10,931.00,5,0
1,7,861.00,7,1
1,3,149.00,7,0
1,8,674.00,26,0
1,0,772.00,21,1
1,0,318.00,6,0
1,7,352.00,24,0
1,8,143.00,14,0
1,7,888.00,11,1
1,2,935.00,30,0
1,2,674.00,11,0
1,9,802.00,24,1
1,6,688.00,10,0
1,1,733.00,2,0
0,1,565.00,16,0
1,7,940.00,7,1
1,6,563.00,0,0
1,8,292.00,30,0
1,8,464.00,10,0
1,0,823.00,21,0
1,1,745.00,8,0
1,5,922.00,2,0
1,10,715.00,3,0
1,8,658.00,6,0
1,9,700.00,13,0
1,8,861.00,10,1
1,10,216.00,21,0
1,3,747.00,12,1
1,6,654.00,26,1
1,3,433.00,27,1
1,7,760.00,28,0
1,1,683.00,11,1
1,1,253.00,28,0
0,0,700.00,0,0
1,10,481.00,10,1
1,1,375.00,26,0
1,2,697.00,23,1
1,10,287.00,19,1
1,1,189.00,2,0
1,3,494.00,4,0
1,9,124.00,15,0
1,2,452.00,7,0
1,10,787.00,28,1
1,5,869.00,16,0
1,3,203.00,16,0
1,8,544.00,26,1
1,1,480.00,22,1
1,5,116.00,27,0
1,4,455.00,15,0
1,4,928.00,8,0
1,7,848.00,4,0
1,1,555.00,26,0
1,9,871.00,10,0
1,6,629.00,22,1
1,7,988.00,8,0
1,2,131.00,15,0
0,0,618.00,15,0
0,1,807.00,5,0
1,0,373.00,8,0
1,10,536.00,7,0
1,4,495.00,17,0
1,5,339.00,23,0
1,5,299.00,30,0
1,8,101.00,5,0
1,9,361.00,19,0
1,1,625.00,21,0
1,2,251.00,1,1
1,6,294.00,11,1
1,5,505.00,11,1
1,2,179.00,29,0
0,2,984.00,3,0
1,1,433.00,5,1
1,5,793.00,23,0
1,8,492.00,19,1
1,4,573.00,2,1
1,10,435.00,15,0
1,2,614.00,26,0
1,3,824.00,4,1
1,5,827.00,9,0
1,2,290.00,17,1
1,3,812.00,9,0
1,8,590.00,26,1
1,7,563.00,4,0
1,5,894.00,0,0
1,3,181.00,10,0
1,1,807.00,26,0
1,6,304.00,8,0
1,8,773.00,23,0
1,7,480.00,9,0
1,3,406.00,20,0
1,7,313.00,0,1
1,3,745.00,25,0
1,8,614.00,18,1
1,3,587.00,12,0
1,8,563.00,13,0
1,8,442.00,16,0
1,3,232.00,27,1
1,0,335.00,13,1
1,3,872.00,2,0
1,5,824.00,19,0
1,6,929.00,9,1
1,9,244.00,5,1
1,4,772.00,27,0
1,3,530.00,29,0
1,3,476.00,9,0
1,9,984.00,23,1
1,10,397.00,21,0
1,4,564.00,15,0
1,4,389.00,7,0
1,1,148.00,5,0
1,6,723.00,16,0
1,7,427.00,25,0
1,9,690.00,28,0
1,3,874.00,3,0
1,7,106.00,4,0
1,10,932.00,16,1
1,6,473.00,29,1
1,9,708.00,3,1
1,1,379.00,24,1
1,2,267.00,4,0
1,2,349.00,10,0
1,5,247.00,16,0
1,3,588.00,26,0
1,8,297.00,25,0
1,5,122.00,5,1
1,9,103.00,1,0
1,8,365.00,21,0
1,1,297.00,5,1
1,0,326.00,10,0
1,10,912.00,20,0
1,3,578.00,16,0
1,8,850.00,18,0
1,1,967.00,22,0
1,5,824.00,23,0
1,10,851.00,5,0
1,6,737.00,12,0
1,6,105.00,28,0
1,1,464.00,0,0
1,4,393.00,29,1
1,2,865.00,29,0
1,7,984.00,12,1
1,5,333.00,20,1
1,3,721.00,13,1
1,3,330.00,2,0
1,1,675.00,24,0
1,5,403.00,12,1
1,6,756.00,13,1
1,7,703.00,12,0
1,1,781.00,19,0
1,5,561.00,8,0
1,5,318.00,12,0
1,7,819.00,25,0
1,0,818.00,28,0
1,3,576.00,7,1
1,6,196.00,12,1
1,4,436.00,13,0
1,9,464.00,26,0
1,6,760.00,21,0
1,8,315.00,5,0
1,0,174.00,15,0
1,4,415.00,30,1
1,9,640.00,21,0
1,8,813.00,15,1
1,1,440.00,21,1
1,1,922.00,21,0
1,2,577.00,8,0
1,0,189.00,22,0
1,7,936.00,29,0
1,6,898.00,10,0
1,9,334.00,12,1
1,6,830.00,11,1
1,0,359.00,24,1
1,8,619.00,16,1
1,2,727.00,15,0
0,0,594.00,3,0
1,4,806.00,21,1
1,3,713.00,0,1
0,1,783.00,1,0
1,7,702.00,2,0
1,5,244.00,22,0
1,1,799.00,18,0
0,3,881.00,16,0
1,7,956.00,5,0
1,1,783.00,25,1
1,3,502.00,1,0
1,10,639.00,9,0
1,8,271.00,4,1
1,3,914.00,28,0
1,9,941.00,28,1
1,9,117.00,3,0
1,3,952.00,0,0
0,1,924.00,0,0
1,8,270.00,20,1
1,3,606.00,9,0
1,8,703.00,17,0
1,6,358.00,6,0
1,6,371.00,2,0
1,4,239.00,26,0
1,6,760.00,21,0
1,1,594.00,11,0
1,4,609.00,25,0
1,0,396.00,22,1
1,9,501.00,18,0
1,10,921.00,30,1
1,9,995.00,19,0
1,4,163.00,28,0
1,6,406.00,22,1
1,7,552.00,22,1
1,3,532.00,3,1
1,8,114.00,18,0
1,10,805.00,21,0
1,8,653.00,25,0
1,4,586.00,29,0
1,7,468.00,5,0
1,0,356.00,11,0
1,7,529.00,10,0
1,4,861.00,30,0
1,10,397.00,21,1
1,2,407.00,23,0
1,5,369.00,19,0
1,9,902.00,23,1
1,9,633.00,0,1
1,6,978.00,11,0
1,7,270.00,19,0
1,5,728.00,12,0
1,10,914.00,17,1
1,6,775.00,13,0
1,0,475.00,8,1
1,4,617.00,17,0
1,2,821.00,3,1
1,8,917.00,13,0
1,8,732.00,26,0
1,5,542.00,9,0
1,5,918.00,24,0
1,9,913.00,0,0
1,3,876.00,11,1
1,0,860.00,21,1
1,3,720.00,21,1
1,0,233.00,23,1
1,9,171.00,21,0
0,1,572.00,20,0
0,2,776.00,12,0
1,8,738.00,7,0
1,5,134.00,26,0
1,6,380.00,11,1
1,6,837.00,17,0
1,10,159.00,2,1
1,3,176.00,29,1
1,10,171.00,9,1
1,6,521.00,17,1
1,4,562.00,3,0
1,3,791.00,9,1
1,3,127.00,26,1
1,5,736.00,19,0
1,10,968.00,29,0
1,1,277.00,4,0
1,5,439.00,23,1
1,3,974.00,12,0
1,1,201.00,6,1
1,10,796.00,6,1
1,8,890.00,8,0
1,8,599.00,2,0
1,9,991.00,23,0
1,1,624.00,1,0
1,3,126.00,16,1
1,0,240.00,30,0
1,10,755.00,17,0
1,9,301.00,1,0
1,7,626.00,2,1
1,1,214.00,4,0
1,10,808.00,24,0
1,0,556.00,24,1
1,6,521.00,23,1
1,6,354.00,27,1
1,8,589.00,8,0
1,7,965.00,14,0
1,1,437.00,7,1
1,10,984.00,12,0
1,0,467.00,6,1
1,9,943.00,26,0
0,2,538.00,1,0
0,4,712.00,9,0
1,6,935.00,6,1
1,3,691.00,29,0
1,0,210.00,28,1
1,7,381.00,28,1
1,7,445.00,29,0
1,2,882.00,12,0
1,7,379.00,6,0
1,10,530.00,12,0
1,6,627.00,13,1
1,4,296.00,29,1
1,9,694.00,21,0
1,0,274.00,3,0
0,0,621.00,7,0
1,8,480.00,4,1
1,0,565.00,20,1
1,6,148.00,29,0
1,10,279.00,26,0
1,1,626.00,0,1
0,4,567.00,12,0
1,0,555.00,15,0
1,6,483.00,5,1
1,10,258.00,22,0
1,5,733.00,22,1
1,3,433.00,19,0
1,9,901.00,14,0
1,5,401.00,9,0
1,9,891.00,12,0
1,9,793.00,20,0
1,7,108.00,4,0
1,7,821.00,6,1
1,6,872.00,17,1
0,3,708.00,16,0
1,2,167.00,6,0
1,0,722.00,30,1
1,10,781.00,5,1
0,3,716.00,3,0
1,3,190.00,9,0
1,10,962.00,20,0
1,7,638.00,3,1
1,7,980.00,1,0
1,0,242.00,20,1
1,3,723.00,11,0
1,5,172.00,24,0
1,10,250.00,19,1
1,3,849.00,24,0
1,10,834.00,20,1
1,6,877.00,17,1
1,10,624.00,2,0
1,5,218.00,18,0
1,4,532.00,4,1
1,5,741.00,1,1
0,1,987.00,19,0
1,6,216.00,17,1
1,6,988.00,30,1
1,5,678.00,20,0
1,6,875.00,28,0
1,2,314.00,4,1
1,4,900.00,6,0
1,2,177.00,3,0
0,0,756.00,11,0
0,0,708.00,0,0
1,9,183.00,4,0
1,10,961.00,9,0
1,9,386.00,10,0
1,4,428.00,0,0
1,2,533.00,5,0
1,7,443.00,6,0
1,0,168.00,2,0
1,9,207.00,6,0
1,5,484.00,19,0
0,5,669.00,14,0
1,8,959.00,22,1
1,8,813.00,7,1
1,7,142.00,20,0
1,0,706.00,29,1
1,7,787.00,2,0
1,0,185.00,1,1
1,7,501.00,9,1
1,10,884.00,11,1
1,2,909.00,29,0
1,6,886.00,18,0
1,1,631.00,3,1
1,2,313.00,19,0
1,2,230.00,29,1
1,4,582.00,16,0
1,9,323.00,14,1
1,1,859.00,1,0
1,6,446.00,5,0
0,1,576.00,18,0
1,1,561.00,26,1
1,10,661.00,16,0
1,5,879.00,28,1
1,7,838.00,25,0
1,7,544.00,15,0
1,7,339.00,27,1
1,4,450.00,20,0
1,8,390.00,28,1
1,1,992.00,10,1
1,3,451.00,17,1
1,4,827.00,0,0
1,5,357.00,21,1
1,1,995.00,30,0
1,10,136.00,17,1
1,0,217.00,26,0
1,3,951.00,16,0
1,3,844.00,25,0
1,3,609.00,21,1
1,3,760.00,21,0
1,0,251.00,2,1
1,5,302.00,17,1
1,7,862.00,23,1
1,6,273.00,22,0
1,9,877.00,16,1
1,6,352.00,30,0
1,4,229.00,26,0
1,0,637.00,30,0
1,5,433.00,16,0
1,6,688.00,24,1
1,2,825.00,28,1
1,10,554.00,0,1
1,9,930.00,2,0
1,5,168.00,6,0
1,5,822.00,1,1
1,0,304.00,27,0
1,4,892.00,21,1
1,2,911.00,23,1
1,8,229.00,9,0
1,6,338.00,8,1
1,3,702.00,30,1
1,1,299.00,4,0
1,1,573.00,4,0
1,4,396.00,25,0
1,9,349.00,22,0
1,3,766.00,6,0
1,0,792.00,26,0
1,0,890.00,29,0
1,4,531.00,11,0
1,10,111.00,2,0
1,1,429.00,1,0
1,4,502.00,26,0
1,7,934.00,1,1
1,8,551.00,2,0
1,0,401.00,28,0
1,5,995.00,27,1
1,8,574.00,1,0
1,8,600.00,11,0
1,8,110.00,20,0
0,1,985.00,17,0
1,10,643.00,7,0
1,1,183.00,15,0
1,5,423.00,23,0
1,4,868.00,17,0
1,1,785.00,3,1
1,10,428.00,9,1
1,10,391.00,11,0
1,1,828.00,27,1
1,0,284.00,19,0
1,4,248.00,8,0
1,10,501.00,25,1
1,0,643.00,11,1
1,6,761.00,8,0
1,6,256.00,13,0
1,4,119.00,13,0
0,5,717.00,12,0
1,6,989.00,8,1
1,0,823.00,2,0
1,10,358.00,17,0
1,0,358.00,12,0
1,5,344.00,22,1
1,3,509.00,12,0
1,10,493.00,12,1
1,9,350.00,20,1
1,0,811.00,4,1
1,6,595.00,17,1
1,10,194.00,15,0
0,1,835.00,4,0
1,10,796.00,23,0
1,2,250.00,29,0
1,4,329.00,14,0
1,10,276.00,15,0
1,6,411.00,21,1
1,9,109.00,13,1
1,4,365.00,30,1
1,0,346.00,3,1
1,7,299.00,28,0
1,8,661.00,25,1
1,4,409.00,5,1
1,8,953.00,3,1
1,5,192.00,19,0
1,1,951.00,6,1
1,3,890.00,25,0
1,3,222.00,4,0
1,6,162.00,19,0
0,1,725.00,6,0
1,10,429.00,8,0
1,8,943.00,21,0
1,2,141.00,23,1
1,7,710.00,24,0
1,1,330.00,17,1
1,10,287.00,12,1
1,0,242.00,21,0
1,1,491.00,26,1
1,8,353.00,16,0
1,6,445.00,26,0
1,5,824.00,23,1
1,8,446.00,8,0
1,7,388.00,23,0
1,10,842.00,15,0
1,3,775.00,16,1
1,6,517.00,29,1
1,9,759.00,13,1
1,5,211.00,14,0
1,4,483.00,20,0
1,2,882.00,29,0
0,3,829.00,4,0
1,8,297.00,12,0
1,0,407.00,16,0
1,9,629.00,7,1
1,6,541.00,27,0
1,8,619.00,26,1
1,9,891.00,27,0
1,9,820.00,4,0
1,5,997.00,12,0
1,7,527.00,1,1
1,10,490.00,29,1
1,6,365.00,26,1
1,10,485.00,27,0
1,8,701.00,5,1
1,6,973.00,8,0
0,3,872.00,12,0
1,1,931.00,12,1
1,0,763.00,30,0
1,3,735.00,8,1
1,1,263.00,17,0
1,1,756.00,13,1
1,3,456.00,23,1
1,4,116.00,0,1
1,2,124.00,24,1
1,0,486.00,19,1
1,7,380.00,0,1
1,9,278.00,15,0
1,8,319.00,0,1
1,7,645.00,6,0
1,2,869.00,27,0
1,5,359.00,21,0
1,6,216.00,6,1
1,9,807.00,2,0
1,2,492.00,3,0
1,5,199.00,4,0
1,9,473.00,9,1
1,7,744.00,4,1
1,1,845.00,0,1
1,0,354.00,3,0
1,8,930.00,18,0
1,2,159.00,24,0
1,1,180.00,7,1
1,9,655.00,11,0
1,0,974.00,14,0
1,2,290.00,11,0
1,8,722.00,11,0
1,0,701.00,30,1
1,10,485.00,5,0
1,5,875.00,28,0
1,3,325.00,8,1
1,3,310.00,17,1
1,9,748.00,27,0
1,6,338.00,3,0
1,2,720.00,15,0
1,1,133.00,29,0
1,0,118.00,30,0
1,8,504.00,19,0
1,5,146.00,16,0
1,6,517.00,13,0
1,0,267.00,27,0
1,1,654.00,17,1
1,10,892.00,14,0
1,8,808.00,9,1
1,9,263.00,12,0
1,7,147.00,19,0
1,7,713.00,30,1
1,8,622.00,13,0
1,7,359.00,18,0
1,7,379.00,1,0
1,7,564.00,6,1
1,8,477.00,23,0
1,10,199.00,13,0
1,9,156.00,20,0
1,6,915.00,26,0
1,2,624.00,4,1
1,4,543.00,8,0
1,3,498.00,16,1
1,3,565.00,13,0
1,2,476.00,24,1
1,8,365.00,23,1
1,6,579.00,12,0
1,9,110.00,14,0
1,2,161.00,28,0
1,6,899.00,25,0
1,1,578.00,1,1
1,0,461.00,10,0
1,5,177.00,19,0
1,1,886.00,26,0
1,4,985.00,14,0
1,1,242.00,3,0
1,10,702.00,23,0
1,0,416.00,11,0
1,9,382.00,6,0
1,8,147.00,23,1
1,4,939.00,14,1
1,6,302.00,3,0
1,3,409.00,15,1
1,2,985.00,22,1
1,4,953.00,1,0
1,8,901.00,27,0
1,4,296.00,13,0
1,3,802.00,8,0
1,3,251.00,28,0
1,10,637.00,2,0
1,4,308.00,10,1
1,5,730.00,12,0
1,0,387.00,30,0
1,0,751.00,5,1
1,0,688.00,8,0
1,3,288.00,2,1
1,4,503.00,22,0
1,7,678.00,1,1
1,3,179.00,18,0
1,5,297.00,15,0
1,8,358.00,1,0
1,8,838.00,19,1
1,9,279.00,15,1
1,7,300.00,22,0
1,5,340.00,24,0
1,9,186.00,12,0
1,0,555.00,29,1
1,10,822.00,20,0
1,5,574.00,23,1
1,6,735.00,12,0
1,1,141.00,2,0
1,6,811.00,22,0
1,6,785.00,22,0
1,1,637.00,10,0
1,7,357.00,24,0
1,4,197.00,22,1
1,8,901.00,1,0
1,9,893.00,15,1
1,0,288.00,15,0
1,10,683.00,9,1
1,10,743.00,4,0
1,5,188.00,8,0
1,0,779.00,9,0
1,4,772.00,26,0
1,6,570.00,28,0
0,2,752.00,4,0
1,7,939.00,12,0
1,2,656.00,18,1
1,10,562.00,22,1
1,10,177.00,18,0
1,4,853.00,16,0
1,6,135.00,6,0
1,7,252.00,1,0
1,7,115.00,10,0
1,9,175.00,29,0
0,0,566.00,6,0
1,8,884.00,17,0
1,8,706.00,8,0
1,4,539.00,29,1
1,3,277.00,4,0
1,4,401.00,4,0
1,9,884.00,15,0
1,6,345.00,23,0
1,9,110.00,1,0
1,1,415.00,29,0
0,1,579.00,20,0
1,1,601.00,1,1
1,10,454.00,18,1
1,5,426.00,26,0
1,8,482.00,2,0
1,9,730.00,4,0
1,2,462.00,27,1
1,0,256.00,6,0
1,2,607.00,16,0
1,1,369.00,30,0
1,1,321.00,14,1
1,10,450.00,13,0
1,2,205.00,25,1
1,9,194.00,20,0
1,8,615.00,25,0
1,6,183.00,3,1
0,2,676.00,7,0
1,2,203.00,23,0
1,1,542.00,5,1
1,4,312.00,10,0
1,3,486.00,14,1
1,2,970.00,18,1
1,1,903.00,9,0
1,7,674.00,2,0
1,7,718.00,21,1
1,0,588.00,3,0
1,10,268.00,0,1
1,6,165.00,28,0
1,3,852.00,24,0
1,7,333.00,11,0
1,6,940.00,0,0
1,10,207.00,25,0
1,10,495.00,24,0
1,4,240.00,27,1
1,10,925.00,17,0
1,7,304.00,11,0
1,9,728.00,5,1
1,4,428.00,18,0
1,5,541.00,19,0
1,8,823.00,18,1
0,0,513.00,0,0
1,0,705.00,22,1
1,6,487.00,9,0
1,6,432.00,5,1
1,7,492.00,28,0
1,8,682.00,7,0
1,8,147.00,5,1
1,4,353.00,30,0
1,2,560.00,5,1
1,8,939.00,24,0
1,0,195.00,13,0
1,10,526.00,25,1
1,8,880.00,5,0
1,9,753.00,29,1
1,2,637.00,11,0
1,8,239.00,29,0
1,9,798.00,14,0
1,7,442.00,26,1
1,3,248.00,10,0
1,4,922.00,26,1
1,4,245.00,7,1
1,5,563.00,3,0
1,6,988.00,9,1
1,2,281.00,6,0
1,8,358.00,14,0
1,10,854.00,23,0
1,5,880.00,2,0
1,2,437.00,7,1
1,7,874.00,26,1
1,3,429.00,24,0
1,9,895.00,8,0
1,5,740.00,25,0
1,8,386.00,8,0
1,4,200.00,27,0
1,0,521.00,12,0
1,0,502.00,25,1
1,6,577.00,27,1
1,7,208.00,5,0
1,7,145.00,1,0
1,8,304.00,30,1
1,10,291.00,14,1
1,4,617.00,17,1
1,9,281.00,19,1
1,1,433.00,19,1
1,1,317.00,16,0
1,0,415.00,18,1
1,2,523.00,2,1
1,3,466.00,26,0
1,5,302.00,19,0
1,3,834.00,14,1
0,2,760.00,9,0
1,9,770.00,0,0
1,9,273.00,16,1
1,0,744.00,2,1
1,10,610.00,26,1
1,6,474.00,18,0
1,2,746.00,24,0
1,3,636.00,6,0
1,4,533.00,2,1
0,3,730.00,3,0
1,1,204.00,8,1
1,8,477.00,19,1
1,8,395.00,5,0
1,0,903.00,29,0
1,3,657.00,20,0
1,3,830.00,7,0
1,4,257.00,28,1
1,2,267.00,21,0
1,7,701.00,1,0
1,7,546.00,0,1
1,10,729.00,3,1
1,5,948.00,22,1
1,4,424.00,24,1
0,2,584.00,5,0
1,9,787.00,19,1
1,1,899.00,2,1
1,9,473.00,5,1
1,3,522.00,22,0
1,6,826.00,20,0
1,1,554.00,8,1
1,6,362.00,29,0
1,0,420.00,0,0
0,0,858.00,12,0
1,2,649.00,17,0
1,4,170.00,27,1
1,6,167.00,20,0
1,7,643.00,11,0
1,4,906.00,27,1
1,2,669.00,28,1
0,3,580.00,5,0
1,8,336.00,14,0
1,2,908.00,23,1
1,9,464.00,15,0
1,10,910.00,15,0
1,1,518.00,2,0
1,5,617.00,10,0
1,7,112.00,4,0
1,0,268.00,20,1
1,1,475.00,6,0
0,0,993.00,20,0
1,3,458.00,28,0
1,10,590.00,1,1
1,1,488.00,14,0
1,8,757.00,11,0
1,3,886.00,28,1
1,6,162.00,18,0
1,1,173.00,30,0
1,9,624.00,9,0
1,6,144.00,19,0
1,6,348.00,4,0
1,6,281.00,12,0
1,9,550.00,15,0
1,3,986.00,15,0
1,7,127.00,6,0
1,2,885.00,4,1
1,3,776.00,16,1
1,2,999.00,27,1
1,2,350.00,30,1
1,9,177.00,9,0
1,1,328.00,15,0
1,5,137.00,13,0
1,6,894.00,25,1
1,7,423.00,17,0
1,9,565.00,14,0
1,9,285.00,2,1
1,5,921.00,4,1
1,4,463.00,6,0
1,9,581.00,12,1
1,0,125.00,2,1
1,4,443.00,20,1
1,7,960.00,28,0
1,8,371.00,10,0
1,9,134.00,3,1
1,6,861.00,3,0
0,2,722.00,19,0
1,6,916.00,1,0
1,4,582.00,23,0
1,8,655.00,29,0
1,0,391.00,23,0
1,0,777.00,22,0
1,10,349.00,15,0
1,10,873.00,13,1
1,9,873.00,4,0
1,0,270.00,25,0
1,1,941.00,8,0
1,8,641.00,19,1
1,1,968.00,18,0
1,10,109.00,9,0
1,8,673.00,1,1
1,4,571.00,24,1
1,8,596.00,16,0
1,9,142.00,11,1
1,9,794.00,0,1
1,3,807.00,14,1
1,2,985.00,3,0
1,2,970.00,25,0
1,9,283.00,23,0
1,2,341.00,0,1
1,10,816.00,5,0
1,3,674.00,21,0
1,1,420.00,0,0
1,2,337.00,0,1
1,5,506.00,11,1
1,7,559.00,7,0
1,9,718.00,14,0
1,0,121.00,4,0
1,0,821.00,6,1
1,8,557.00,26,0
1,9,995.00,9,0
1,10,587.00,23,0
1,2,672.00,23,0
1,2,211.00,19,0
1,3,971.00,30,1
1,8,803.00,2,0
1,2,153.00,4,0
1,0,184.00,17,0
1,5,753.00,12,1
1,5,904.00,10,1
1,4,122.00,5,1
1,7,866.00,5,1
1,9,120.00,3,0
1,6,832.00,14,0
1,10,112.00,12,1
1,7,365.00,25,0
1,1,558.00,20,1
1,10,842.00,22,0
1,8,168.00,28,0
1,7,723.00,29,0
1,2,788.00,17,1
1,4,769.00,20,0
1,3,690.00,5,1
1,1,283.00,21,0
0,4,733.00,19,0
1,8,393.00,20,1
1,5,136.00,16,0
1,6,366.00,15,1
1,4,700.00,20,0
1,5,270.00,2,0
1,2,401.00,30,0
1,4,423.00,19,0
1,2,523.00,20,1
1,4,318.00,20,0
1,4,108.00,15,0
1,10,808.00,19,0
1,2,573.00,11,0
1,9,703.00,19,1
1,6,803.00,21,0
1,3,388.00,7,0
1,1,168.00,11,0
1,5,681.00,19,1
1,5,268.00,9,0
1,3,211.00,12,1
1,4,737.00,15,0
1,2,881.00,25,0
1,3,997.00,25,0
1,6,269.00,23,0
1,1,268.00,9,1
1,8,274.00,9,0
1,0,466.00,7,0
1,8,526.00,3,0
1,5,998.00,27,0
1,6,521.00,14,1
1,7,158.00,10,0
1,6,823.00,19,0
1,9,325.00,22,1
1,10,911.00,30,0
1,0,422.00,16,1
1,3,812.00,2,1
1,8,148.00,14,0
1,5,777.00,26,0
1,3,958.00,1,1
1,7,589.00,17,1
1,10,929.00,28,0
1,5,932.00,15,1
1,3,323.00,5,1
0,2,910.00,9,0
1,8,800.00,5,1
1,7,956.00,28,0
1,5,797.00,21,1
1,2,891.00,16,0
1,6,722.00,12,1
1,7,755.00,4,0
1,5,712.00,25,1
1,5,105.00,8,0
1,8,608.00,24,1
1,4,608.00,14,1
1,3,969.00,2,1
1,4,370.00,1,1
1,7,673.00,21,0
1,7,417.00,13,0
1,9,980.00,10,1
1,9,205.00,11,0
1,3,987.00,8,1
1,6,871.00,30,1
1,10,986.00,21,1
1,4,810.00,22,0
1,5,171.00,10,0
1,10,539.00,6,0
1,8,426.00,24,1
1,9,606.00,26,0
1,4,461.00,16,1
1,10,982.00,11,0
